
1639857720000,46676.87000000,46676.88000000,46570.16000000,46570.16000000,12.79483000,1639857779999,596598.85253440,729,4.33280000,202016.59069030,0
1639857780000,46570.16000000,46584.08000000,46541.54000000,46582.98000000,15.64629000,1639857839999,728509.21535740,924,8.04677000,374661.88750250,0
1639857840000,46582.98000000,46612.74000000,46565.60000000,46612.73000000,9.11154000,1639857899999,424501.06571780,488,4.20646000,195950.90484970,0
1639857900000,46612.73000000,46613.32000000,46576.19000000,46596.56000000,8.26483000,1639857959999,385079.15446470,397,3.37376000,157181.34421410,0
1639857960000,46596.56000000,46599.24000000,46550.00000000,46551.01000000,5.90963000,1639858019999,275220.49902520,425,2.45174000,114183.71902270,0
1639858020000,46551.02000000,46551.02000000,46525.00000000,46525.01000000,6.06436000,1639858079999,282241.84204970,381,1.73435000,80715.03920350,0
1639858080000,46525.00000000,46561.71000000,46525.00000000,46551.04000000,8.27289000,1639858139999,385046.10902870,417,4.59328000,213770.85142520,0
1639858140000,46551.03000000,46557.23000000,46537.48000000,46546.78000000,11.77771000,1639858199999,548264.25174610,338,4.93319000,229638.44230240,0
1639858200000,46546.78000000,46584.73000000,46539.05000000,46584.73000000,9.27367000,1639858259999,431806.15975770,383,5.95350000,277213.02955790,0
1639858260000,46584.73000000,46596.51000000,46565.22000000,46580.95000000,9.73273000,1639858319999,453390.20030590,370,4.62599000,215511.86195080,0
1639858320000,46580.95000000,46580.95000000,46531.94000000,46551.95000000,4.56344000,1639858379999,212449.79359000,308,1.59402000,74193.20804360,0
1639858380000,46551.95000000,46579.24000000,46551.94000000,46562.32000000,8.50363000,1639858439999,396017.56388430,328,3.79160000,176562.66492880,0
1639858440000,46562.32000000,46594.27000000,46562.32000000,46594.27000000,4.45737000,1639858499999,207614.53941840,288,3.38521000,157672.75379670,0
1639858500000,46594.27000000,46633.04000000,46589.22000000,46629.54000000,5.16262000,1639858559999,240606.62314880,367,3.43649000,160156.90688120,0
1639858560000,46631.54000000,46634.74000000,46610.12000000,46610.12000000,8.59434000,1639858619999,400661.53259980,385,3.64547000,169942.12295020,0
1639858620000,46610.13000000,46622.78000000,46585.65000000,46622.78000000,6.75414000,1639858679999,314721.30621460,362,3.88795000,181152.27780950,0
1639858680000,46622.75000000,46631.53000000,46614.99000000,46630.78000000,4.80545000,1639858739999,224056.08199560,277,2.72707000,127150.00742700,0
1639858740000,46630.79000000,46630.79000000,46616.07000000,46622.96000000,5.99524000,1639858799999,279505.10990150,277,1.32798000,61907.51438090,0
